ID,School,School Type,Region,US World Ranking,Acceptance Rate,Average GPA,New EBRW 25th,New EBRW 75th,New Math 25th,New Math 75th,SAT Total 25th,SAT TOTAL 75th,SAT 25,SAT 75,ACT 25,ACT 75,ACT Comp 25th,ACT Comp 75th,Test Optional or Test Flexible,State,Link
1188,Prairie View A & M University,,,,0.86,3.02,,,,,,,850,1010,16,20,,,,Texas,http://www.collegesimply.com/guides/admission-data//colleges/texas/prairie-view-a-and-m-university/admission/
731,Penn State Lehigh Valley,,,,0.86,2.98,,,,,,,970,1210,19,27,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/pennsylvania-state-university-penn-state-lehigh-valley/admission/
1036,Fort Lewis College,,,,0.86,3.21,,,,,,,990,1200,19,24,,,,Colorado,http://www.collegesimply.com/guides/admission-data//colleges/colorado/fort-lewis-college/admission/
884,Saint Cloud State University,,,,0.86,3.14,,,,,,,970,1210,19,25,,,,Minnesota,http://www.collegesimply.com/guides/admission-data//colleges/minnesota/saint-cloud-state-university/admission/
625,West Virginia University,,,,0.86,3.36,,,,,,,1010,1210,21,27,,,,West Virginia,http://www.collegesimply.com/guides/admission-data//colleges/west-virginia/west-virginia-university/admission/
1267,Fort Hays State University,,,,0.86,3.25,,,,,,,-,-,-,-,,,,Kansas,http://www.collegesimply.com/guides/admission-data//colleges/kansas/fort-hays-state-university/admission/
1058,College of Mount Saint Vincent,,,,0.86,3.3,,,,,,,900,1070,18,22,,,,New York,http://www.collegesimply.com/guides/admission-data//colleges/new-york/college-of-mount-saint-vincent/admission/
1442,Northwood University Texas,,,,0.86,3.35,,,,,,,-,-,-,-,,,,Texas,http://www.collegesimply.com/guides/admission-data//colleges/texas/northwood-university-texas/admission/
541,Northwestern College,,,,0.87,3.51,,,,,,,990,1300,21,27,,,,Minnesota,http://www.collegesimply.com/guides/admission-data//colleges/minnesota/northwestern-college/admission/
1145,Delta State University,,,,0.87,3.11,,,,,,,940,1150,18,23,,,,Mississippi,http://www.collegesimply.com/guides/admission-data//colleges/mississippi/delta-state-university/admission/
541,Northwestern College,,,,0.87,3.51,,,,,,,990,1300,21,27,,,,Minnesota,http://www.collegesimply.com/guides/admission-data//colleges/iowa/northwestern-college/admission/
1143,Mid Continent University,,,,0.87,-,,,,,,,830,1080,15,24,,,,Kentucky,http://www.collegesimply.com/guides/admission-data//colleges/kentucky/mid-continent-university/admission/
1080,Notre Dame de Namur University,,,,0.87,3.2,,,,,,,890,1110,16,21,,,,California,http://www.collegesimply.com/guides/admission-data//colleges/california/notre-dame-de-namur-university/admission/
1179,New Jersey City University,,,,0.87,-,,,,,,,850,1050,-,-,,,,New Jersey,http://www.collegesimply.com/guides/admission-data//colleges/new-jersey/new-jersey-city-university/admission/
694,Penn State Erie Behrend College,,,,0.87,3.25,,,,,,,1010,1240,20,25,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/pennsylvania-state-university-penn-state-erie-behrend-college/admission/
572,Massachusetts College of Pharmacy and Health Sciences,,,,0.87,-,,,,,,,1040,1260,21,26,,,,Massachusetts,http://www.collegesimply.com/guides/admission-data//colleges/massachusetts/massachusetts-college-of-pharmacy-and-health-sciences/admission/
460,Iowa State University,National,Midwest,111.0,0.87,3.6,500.0,660.0,530.0,660.0,1030.0,1320.0,1040,1320,22,28,21.0,29.0,,Iowa,http://www.collegesimply.com/guides/admission-data//colleges/iowa/iowa-state-university/admission/
519,Canisius College,,,,0.87,3.6,,,,,,,1030,1250,21,27,,,,New York,http://www.collegesimply.com/guides/admission-data//colleges/new-york/canisius-college/admission/
945,Emporia State University,,,,0.87,3.31,,,,,,,-,-,19,25,,,,Kansas,http://www.collegesimply.com/guides/admission-data//colleges/kansas/emporia-state-university/admission/
999,Centenary College,,,,0.87,-,,,,,,,910,1110,17,24,,,,New Jersey,http://www.collegesimply.com/guides/admission-data//colleges/new-jersey/centenary-college/admission/
909,Bloomsburg University of Pennsylvania,,,,0.88,3.3,,,,,,,960,1160,18,23,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/bloomsburg-university-of-pennsylvania/admission/
962,Austin Peay State University,,,,0.88,3.2,,,,,,,1080,1270,19,24,,,,Tennessee,http://www.collegesimply.com/guides/admission-data//colleges/tennessee/austin-peay-state-university/admission/
1136,Western Oregon University,,,,0.88,3.2,,,,,,,920,1140,17,22,,,,Oregon,http://www.collegesimply.com/guides/admission-data//colleges/oregon/western-oregon-university/admission/
963,Marshall University,,,,0.88,3.4,,,,,,,950,1050,20,25,,,,West Virginia,http://www.collegesimply.com/guides/admission-data//colleges/west-virginia/marshall-university/admission/
1126,Curry College,,,,0.88,2.72,,,,,,,930,1110,18,22,,,,Massachusetts,http://www.collegesimply.com/guides/admission-data//colleges/massachusetts/curry-college/admission/
1105,Southeastern Louisiana University,,,,0.88,3.13,,,,,,,-,-,20,24,,,,Louisiana,http://www.collegesimply.com/guides/admission-data//colleges/louisiana/southeastern-louisiana-university/admission/
565,Trinity Christian College,,,,0.88,3.38,,,,,,,960,1230,21,27,,,,Illinois,http://www.collegesimply.com/guides/admission-data//colleges/illinois/trinity-christian-college/admission/
563,Illinois State University,,,,0.88,3.36,,,,,,,-,-,21,26,,,,Illinois,http://www.collegesimply.com/guides/admission-data//colleges/illinois/illinois-state-university/admission/
826,Penn State Wilkes Barre,,,,0.88,-,,,,,,,960,1160,18,26,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/pennsylvania-state-university-penn-state-wilkes-barre/admission/
1061,Indiana University of Pennsylvania Main Campus,,,,0.88,-,,,,,,,940,1140,17,22,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/indiana-university-of-pennsylvania-main-campus/admission/
848,Ursuline College,,,,0.88,3.34,,,,,,,950,1200,19,24,,,,Ohio,http://www.collegesimply.com/guides/admission-data//colleges/ohio/ursuline-college/admission/
1040,University of Southern Maine,,,,0.88,3.01,,,,,,,960,1170,19,25,,,,Maine,http://www.collegesimply.com/guides/admission-data//colleges/maine/university-of-southern-maine/admission/
742,Southern Illinois University Edwardsville,,,,0.88,-,,,,,,,1000,1260,20,26,,,,Illinois,http://www.collegesimply.com/guides/admission-data//colleges/illinois/southern-illinois-university-edwardsville/admission/
971,Thomas More College,,,,0.88,3.3,,,,,,,900,1080,20,24,,,,Kentucky,http://www.collegesimply.com/guides/admission-data//colleges/kentucky/thomas-more-college/admission/
948,University of Louisiana Monroe,,,,0.88,3.35,,,,,,,1040,1300,20,25,,,,Louisiana,http://www.collegesimply.com/guides/admission-data//colleges/louisiana/university-of-louisiana-monroe/admission/
392,Missouri University of Science and Technology,National,Midwest,164.0,0.88,3.6,560.0,700.0,580.0,660.0,1140.0,1360.0,1140,1360,25,31,25.0,31.0,,Missouri,http://www.collegesimply.com/guides/admission-data//colleges/missouri/missouri-university-of-science-and-technology/admission/
1253,Columbia College Chicago,,,,0.88,3.2,,,,,,,-,-,-,-,,,,Illinois,http://www.collegesimply.com/guides/admission-data//colleges/illinois/columbia-college-chicago/admission/
997,University of Nevada Las Vegas,,,,0.88,3.25,,,,,,,970,1180,18,25,,,,Nevada,http://www.collegesimply.com/guides/admission-data//colleges/nevada/university-of-nevada-las-vegas/admission/
1204,Arkansas Tech University,,,,0.89,3.16,,,,,,,-,-,-,-,,,,Arkansas,http://www.collegesimply.com/guides/admission-data//colleges/arkansas/arkansas-tech-university/admission/
936,Shippensburg University of Pennsylvania,,,,0.89,3.2,,,,,,,960,1150,18,23,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/shippensburg-university-of-pennsylvania/admission/
1312,Davenport University,,,,0.89,-,,,,,,,-,-,-,-,,,,Michigan,http://www.collegesimply.com/guides/admission-data//colleges/michigan/davenport-university/admission/
1184,University of Maine at Fort Kent,,,,0.89,3.1,,,,,,,880,1070,15,19,,,,Maine,http://www.collegesimply.com/guides/admission-data//colleges/maine/university-of-maine-at-fort-kent/admission/
513,Simpson College,,,,0.89,-,,,,,,,1060,1280,21,27,,,,Iowa,http://www.collegesimply.com/guides/admission-data//colleges/iowa/simpson-college/admission/
535,University of Kentucky,National,South,133.0,0.89,3.46,550.0,670.0,540.0,650.0,1090.0,1320.0,1090,1320,22,28,22.0,28.0,,Kentucky,http://www.collegesimply.com/guides/admission-data//colleges/kentucky/university-of-kentucky/admission/
841,Montana Tech of the University of Montana,,,,0.89,3.49,,,,,,,1100,1290,23,27,,,,Montana,http://www.collegesimply.com/guides/admission-data//colleges/montana/montana-tech-of-the-university-of-montana/admission/
851,Penn State Altoona,,,,0.89,3.04,,,,,,,980,1160,20,24,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/pennsylvania-state-university-penn-state-altoona/admission/
1043,Mansfield University of Pennsylvania,,,,0.89,3.31,,,,,,,920,1140,17,22,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/mansfield-university-of-pennsylvania/admission/
897,University of Northern Colorado,,,,0.89,3.29,,,,,,,990,1230,19,25,,,,Colorado,http://www.collegesimply.com/guides/admission-data//colleges/colorado/university-of-northern-colorado/admission/
1308,Bard College at Simon's Rock,,,,0.89,3.43,,,,,,,-,-,-,-,,,,Massachusetts,http://www.collegesimply.com/guides/admission-data//colleges/massachusetts/bard-college-at-simons-rock/admission/
1139,University of Arkansas at Little Rock,,,,0.9,3.18,,,,,,,970,1160,18,24,,,,Arkansas,http://www.collegesimply.com/guides/admission-data//colleges/arkansas/university-of-arkansas-at-little-rock/admission/
819,Southwest Baptist University,,,,0.9,3.46,,,,,,,910,1130,20,26,,,,Missouri,http://www.collegesimply.com/guides/admission-data//colleges/missouri/southwest-baptist-university/admission/
1045,Shepherd University,,,,0.9,3.27,,,,,,,950,1160,19,24,,,,West Virginia,http://www.collegesimply.com/guides/admission-data//colleges/west-virginia/shepherd-university/admission/
1099,Schreiner University,,,,0.9,3.52,,,,,,,970,1160,19,24,,,,Texas,http://www.collegesimply.com/guides/admission-data//colleges/texas/schreiner-university/admission/
956,Mount Saint Mary College,,,,0.9,3.1,,,,,,,960,1130,20,24,,,,New York,http://www.collegesimply.com/guides/admission-data//colleges/new-york/mount-saint-mary-college/admission/
784,Otis College of Art and Design,,,,0.9,3.15,,,,,,,1000,1250,19,25,,,,California,http://www.collegesimply.com/guides/admission-data//colleges/california/otis-college-of-art-and-design/admission/
972,Loyola University New Orleans,Regional,South,10.0,0.9,3.54,560.0,660.0,510.0,630.0,1070.0,1290.0,1080,1300,22,28,22.0,28.0,,Louisiana,http://www.collegesimply.com/guides/admission-data//colleges/louisiana/loyola-university-new-orleans/admission/
894,University of Wisconsin River Falls,,,,0.9,3.61,,,,,,,-,-,20,25,,,,Wisconsin,http://www.collegesimply.com/guides/admission-data//colleges/wisconsin/university-of-wisconsin-river-falls/admission/
1053,Nicholls State University,,,,0.9,3.19,,,,,,,1000,1210,20,24,,,,Louisiana,http://www.collegesimply.com/guides/admission-data//colleges/louisiana/nicholls-state-university/admission/
781,University of Wisconsin Stevens Point,,,,0.9,3.45,,,,,,,-,-,20,25,,,,Wisconsin,http://www.collegesimply.com/guides/admission-data//colleges/wisconsin/university-of-wisconsin-stevens-point/admission/
1251,The College of Idaho,,,,0.9,3.6,,,,,,,-,-,-,-,,,,Idaho,http://www.collegesimply.com/guides/admission-data//colleges/idaho/the-college-of-idaho/admission/
1327,Colby Sawyer College,,,,0.9,3.22,,,,,,,-,-,-,-,,,,New Hampshire,http://www.collegesimply.com/guides/admission-data//colleges/new-hampshire/colby-sawyer-college/admission/
626,King's University,,,,0.9,-,,,,,,,1000,1210,20,29,,,,California,http://www.collegesimply.com/guides/admission-data//colleges/california/kings-university/admission/
536,University of Maine,,,,0.91,3.22,,,,,,,1040,1280,21,28,,,,Maine,http://www.collegesimply.com/guides/admission-data//colleges/maine/university-of-maine/admission/
1120,Neumann University,,,,0.91,2.88,,,,,,,900,1070,17,21,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/neumann-university/admission/
926,Southwestern College,,,,0.91,3.44,,,,,,,970,1130,19,24,,,,Kansas,http://www.collegesimply.com/guides/admission-data//colleges/kansas/southwestern-college/admission/
1357,Long Island University Brooklyn Campus,,,,0.91,2.9,,,,,,,-,-,-,-,,,,New York,http://www.collegesimply.com/guides/admission-data//colleges/new-york/long-island-university-brooklyn-campus/admission/
1249,Hawaii Pacific University,,,,0.91,3.39,,,,,,,-,-,-,-,,,,Hawaii,http://www.collegesimply.com/guides/admission-data//colleges/hawaii/hawaii-pacific-university/admission/
1281,Unity College,,,,0.91,-,,,,,,,-,-,-,-,,,,Maine,http://www.collegesimply.com/guides/admission-data//colleges/maine/unity-college/admission/
768,Murray State University,,,,0.91,3.39,,,,,,,1030,1230,20,26,,,,Kentucky,http://www.collegesimply.com/guides/admission-data//colleges/kentucky/murray-state-university/admission/
771,The University of Montana,,,,0.91,-,,,,,,,1060,1280,20,27,,,,Montana,http://www.collegesimply.com/guides/admission-data//colleges/montana/the-university-of-montana/admission/
1157,Holy Cross College,,,,0.91,3.05,,,,,,,940,1150,19,24,,,,Indiana,http://www.collegesimply.com/guides/admission-data//colleges/indiana/holy-cross-college/admission/
1161,Notre Dame College,,,,0.91,-,,,,,,,860,1020,17,21,,,,Ohio,http://www.collegesimply.com/guides/admission-data//colleges/ohio/notre-dame-college/admission/
1187,Lincoln University of Pennsylvania,,,,0.91,2.8,,,,,,,830,1010,15,19,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/lincoln-university-of-pennsylvania/admission/
1191,Truett McConnell College,,,,0.91,3.24,,,,,,,920,1100,18,22,,,,Georgia,http://www.collegesimply.com/guides/admission-data//colleges/georgia/truett-mcconnell-college/admission/
1164,Urbana University,,,,0.91,3.0,,,,,,,870,1110,18,23,,,,Ohio,http://www.collegesimply.com/guides/admission-data//colleges/ohio/urbana-university/admission/
822,Iona College,,,,0.91,3.0,,,,,,,970,1170,20,25,,,,New York,http://www.collegesimply.com/guides/admission-data//colleges/new-york/iona-college/admission/
1114,Reinhardt University,,,,0.91,3.02,,,,,,,950,1130,18,22,,,,Georgia,http://www.collegesimply.com/guides/admission-data//colleges/georgia/reinhardt-university/admission/
830,University of Sioux Falls,,,,0.92,-,,,,,,,990,1160,20,25,,,,South Dakota,http://www.collegesimply.com/guides/admission-data//colleges/south-dakota/university-of-sioux-falls/admission/
1095,Indiana University Purdue University Fort Wayne,,,,0.92,3.19,,,,,,,950,1160,19,25,,,,Indiana,http://www.collegesimply.com/guides/admission-data//colleges/indiana/indiana-university-purdue-university-fort-wayne/admission/
915,University of Central Arkansas,,,,0.92,3.3,,,,,,,980,1190,20,26,,,,Arkansas,http://www.collegesimply.com/guides/admission-data//colleges/arkansas/university-of-central-arkansas/admission/
1330,Southern New Hampshire University,,,,0.92,3.0,,,,,,,-,-,-,-,,,,New Hampshire,http://www.collegesimply.com/guides/admission-data//colleges/new-hampshire/southern-new-hampshire-university/admission/
1054,Lake Superior State University,,,,0.92,3.22,,,,,,,920,1160,19,25,,,,Michigan,http://www.collegesimply.com/guides/admission-data//colleges/michigan/lake-superior-state-university/admission/
1192,Boston Baptist College,,,,0.92,-,,,,,,,1060,1110,18,18,,,,Massachusetts,http://www.collegesimply.com/guides/admission-data//colleges/massachusetts/boston-baptist-college/admission/
1119,Southwestern Oklahoma State University,,,,0.92,3.4,,,,,,,-,-,18,24,,,,Oklahoma,http://www.collegesimply.com/guides/admission-data//colleges/oklahoma/southwestern-oklahoma-state-university/admission/
1128,Lock Haven University,,,,0.92,3.28,,,,,,,930,1130,17,22,,,,Pennsylvania,http://www.collegesimply.com/guides/admission-data//colleges/pennsylvania/lock-haven-university/admission/
1130,University of the Incarnate Word,,,,0.92,3.48,,,,,,,940,1130,18,23,,,,Texas,http://www.collegesimply.com/guides/admission-data//colleges/texas/university-of-the-incarnate-word/admission/
605,Wisconsin Lutheran College,,,,0.92,3.4,,,,,,,1020,1250,21,27,,,,Wisconsin,http://www.collegesimply.com/guides/admission-data//colleges/wisconsin/wisconsin-lutheran-college/admission/
1302,School of the Museum of Fine Arts Boston,,,,0.92,-,,,,,,,-,-,-,-,,,,Massachusetts,http://www.collegesimply.com/guides/admission-data//colleges/massachusetts/school-of-the-museum-of-fine-arts-boston/admission/
